ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
40,Bastad,Nordea Open,16/07/2024,ATP250,Outdoor,Clay,1st Round,3,Nadal R.,Borg L.,261,461,215,91,6,3,6,4,,,,,,,2,0,Completed,1.01,26,1.02,29.16,1.02,29.16,1.01,17.94
40,Bastad,Nordea Open,16/07/2024,ATP250,Outdoor,Clay,1st Round,3,Borges N.,Pellegrino A.,51,153,936,389,6,2,7,6,,,,,,,2,0,Completed,1.29,3.75,1.3,3.82,1.33,3.82,1.29,3.54
40,Bastad,Nordea Open,17/07/2024,ATP250,Outdoor,Clay,2nd Round,3,Monteiro T.,Ruud C.,85,9,700,4030,6,3,6,3,,,,,,,2,0,Completed,6,1.13,5.24,1.2,6,1.2,5.06,1.16
40,Bastad,Nordea Open,17/07/2024,ATP250,Outdoor,Clay,2nd Round,3,Carballes Baena R.,Yevseyev D.,54,160,906,370,2,6,6,3,6,2,,,,,2,1,Completed,1.17,5,1.16,6.2,1.18,6.2,1.16,5.24
40,Bastad,Nordea Open,17/07/2024,ATP250,Outdoor,Clay,2nd Round,3,Ajdukovic D.,Kotov P.,130,60,478,821,7,6,3,6,6,3,,,,,2,1,Completed,2.75,1.44,2.8,1.5,2.8,1.51,2.63,1.47
40,Bastad,Nordea Open,17/07/2024,ATP250,Outdoor,Clay,2nd Round,3,Tirante T.A.,Rublev A.,121,8,508,4070,7,6,3,6,6,4,,,,,2,1,Completed,5,1.17,5.75,1.18,5.75,1.21,4.77,1.18
40,Bastad,Nordea Open,18/07/2024,ATP250,Outdoor,Clay,2nd Round,3,Navone M.,Nagal S.,36,68,1242,779,6,4,6,2,,,,,,,2,0,Completed,1.57,2.38,1.62,2.46,1.64,2.48,1.57,2.37
40,Bastad,Nordea Open,18/07/2024,ATP250,Outdoor,Clay,2nd Round,3,Skatov T.,Griekspoor T.,223,27,265,1510,1,6,6,3,6,4,,,,,2,1,Completed,3,1.4,3.39,1.37,3.39,1.44,2.95,1.39
40,Bastad,Nordea Open,18/07/2024,ATP250,Outdoor,Clay,2nd Round,3,Nadal R.,Norrie C.,261,42,215,1125,6,4,6,4,,,,,,,2,0,Completed,1.5,2.63,1.57,2.57,1.57,2.63,1.5,2.53
40,Bastad,Nordea Open,18/07/2024,ATP250,Outdoor,Clay,2nd Round,3,Borges N.,Rocha H.,51,182,936,329,1,6,6,4,6,0,,,,,2,1,Completed,1.57,2.38,1.51,2.75,1.57,2.75,1.51,2.51
40,Bastad,Nordea Open,19/07/2024,ATP250,Outdoor,Clay,Quarterfinals,3,Ajdukovic D.,Monteiro T.,130,85,478,700,6,2,4,6,6,4,,,,,2,1,Completed,3.5,1.3,3.9,1.3,3.9,1.33,3.56,1.29
40,Bastad,Nordea Open,19/07/2024,ATP250,Outdoor,Clay,Quarterfinals,3,Nadal R.,Navone M.,261,36,215,1242,6,7,7,5,7,5,,,,,2,1,Completed,1.36,3.2,1.41,3.17,1.44,3.25,1.37,3.06
40,Bastad,Nordea Open,19/07/2024,ATP250,Outdoor,Clay,Quarterfinals,3,Tirante T.A.,Carballes Baena R.,121,54,508,906,6,3,2,6,7,5,,,,,2,1,Completed,2.75,1.44,2.9,1.47,2.9,1.49,2.76,1.44
40,Bastad,Nordea Open,19/07/2024,ATP250,Outdoor,Clay,Quarterfinals,3,Borges N.,Skatov T.,51,223,936,265,6,4,6,3,,,,,,,2,0,Completed,1.57,2.38,1.59,2.54,1.64,2.54,1.58,2.33
40,Bastad,Nordea Open,20/07/2024,ATP250,Outdoor,Clay,Semifinals,3,Nadal R.,Ajdukovic D.,261,130,215,478,4,6,6,3,6,4,,,,,2,1,Completed,1.3,3.5,1.34,3.63,1.34,3.98,1.31,3.43
40,Bastad,Nordea Open,20/07/2024,ATP250,Outdoor,Clay,Semifinals,3,Borges N.,Tirante T.A.,51,121,936,508,6,3,6,4,,,,,,,2,0,Completed,1.53,2.5,1.56,2.6,1.59,2.6,1.53,2.45
40,Bastad,Nordea Open,21/07/2024,ATP250,Outdoor,Clay,The Final,3,Borges N.,Nadal R.,51,261,936,215,6,3,6,2,,,,,,,2,0,Completed,2.75,1.44,2.74,1.52,2.95,1.52,2.81,1.42
