ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
47,Washington,Citi Open,29/07/2024,ATP500,Outdoor,Hard,1st Round,3,Wolf J.J.,Svajda Z.,143,109,436,547,6,4,7,5,,,,,,,2,0,Completed,1.91,1.91,,,1.53,2.5,1.53,2.5
47,Washington,Citi Open,29/07/2024,ATP500,Outdoor,Hard,1st Round,3,O Connell C.,Mayot H.,94,114,653,520,6,4,7,6,,,,,,,2,0,Completed,1.91,1.91,1.94,1.94,1.94,1.99,1.88,1.91
47,Washington,Citi Open,29/07/2024,ATP500,Outdoor,Hard,1st Round,3,Garin C.,Karatsev A.,115,102,518,605,6,4,6,2,,,,,,,2,0,Completed,2.38,1.57,2.48,1.6,2.65,1.62,2.43,1.55
47,Washington,Citi Open,29/07/2024,ATP500,Outdoor,Hard,1st Round,3,Galan D.E.,Cressy M.,124,173,486,345,6,4,6,3,,,,,,,2,0,Completed,2.5,1.53,2.8,1.49,2.96,1.53,2.63,1.48
47,Washington,Citi Open,29/07/2024,ATP500,Outdoor,Hard,1st Round,3,Ruusuvuori E.,Coric B.,71,83,773,704,6,7,7,6,6,4,,,,,2,1,Completed,1.67,2.2,1.76,2.18,1.76,2.23,1.69,2.15
47,Washington,Citi Open,29/07/2024,ATP500,Outdoor,Hard,1st Round,3,Bellucci M.,Mcdonald M.,125,93,481,656,7,6,7,6,,,,,,,2,0,Completed,2.2,1.67,2.14,1.78,2.21,1.78,2.15,1.69
47,Washington,Citi Open,29/07/2024,ATP500,Outdoor,Hard,1st Round,3,Hong S.,Walton A.,175,89,343,671,7,6,7,6,,,,,,,2,0,Completed,2.75,1.44,2.84,1.48,2.85,1.48,2.75,1.44
47,Washington,Citi Open,29/07/2024,ATP500,Outdoor,Hard,1st Round,3,Shapovalov D.,Bautista Agut R.,139,76,450,745,6,1,6,4,,,,,,,2,0,Completed,1.5,2.63,1.52,2.69,1.62,2.69,1.54,2.46
47,Washington,Citi Open,29/07/2024,ATP500,Outdoor,Hard,1st Round,3,Goffin D.,Ugo Carabelli C.,100,92,619,663,6,2,7,5,,,,,,,2,0,Completed,1.29,3.75,1.24,4.46,1.33,4.46,1.25,3.87
47,Washington,Citi Open,30/07/2024,ATP500,Outdoor,Hard,1st Round,3,Opelka R.,Duckworth J.,371,81,132,734,6,7,7,5,6,4,,,,,2,1,Completed,1.44,2.75,1.5,2.76,1.51,2.76,1.46,2.69
47,Washington,Citi Open,30/07/2024,ATP500,Outdoor,Hard,1st Round,3,Van Assche L.,Cazaux A.,118,95,499,651,6,4,6,3,,,,,,,2,0,Completed,2.2,1.67,2.42,1.63,2.43,1.68,2.27,1.62
47,Washington,Citi Open,30/07/2024,ATP500,Outdoor,Hard,1st Round,3,Krueger M.,Nardi L.,192,78,308,744,7,6,4,1,,,,,,,1,0,Retired,1.67,2.2,1.74,2.2,1.74,2.35,1.64,2.24
47,Washington,Citi Open,30/07/2024,ATP500,Outdoor,Hard,1st Round,3,Kokkinakis T.,Purcell M.,91,59,667,835,6,7,6,4,6,3,,,,,2,1,Completed,1.73,2.1,1.76,2.17,1.8,2.17,1.73,2.07
47,Washington,Citi Open,30/07/2024,ATP500,Outdoor,Hard,1st Round,3,Kovacevic A.,Nishioka Y.,82,50,718,939,4,6,6,4,6,2,,,,,2,1,Completed,2.3,1.62,2.37,1.65,2.37,1.68,2.25,1.63
47,Washington,Citi Open,30/07/2024,ATP500,Outdoor,Hard,1st Round,3,Shang J.,Ymer E.,73,216,759,280,6,4,6,3,,,,,,,2,0,Completed,1.25,4,1.27,4.1,1.29,4.1,1.26,3.82
47,Washington,Citi Open,30/07/2024,ATP500,Outdoor,Hard,1st Round,3,Albot R.,Diaz Acosta F.,152,62,411,827,7,6,6,3,,,,,,,2,0,Completed,1.5,2.63,1.52,2.71,1.53,2.75,1.49,2.6
47,Washington,Citi Open,30/07/2024,ATP500,Outdoor,Hard,2nd Round,3,Kecmanovic M.,Wolf J.J.,51,143,935,436,6,2,6,3,,,,,,,2,0,Completed,1.57,2.38,1.56,2.6,1.6,2.6,1.56,2.39
47,Washington,Citi Open,30/07/2024,ATP500,Outdoor,Hard,2nd Round,3,Korda S.,Garin C.,22,115,1795,518,6,3,6,2,,,,,,,2,0,Completed,1.2,4.5,1.21,5.11,1.22,5.11,1.19,4.61
47,Washington,Citi Open,30/07/2024,ATP500,Outdoor,Hard,2nd Round,3,Nakashima B.,O Connell C.,54,94,915,653,6,2,6,2,,,,,,,2,0,Completed,1.4,3,1.38,3.35,1.42,3.35,1.38,3.01
47,Washington,Citi Open,30/07/2024,ATP500,Outdoor,Hard,2nd Round,3,Tiafoe F.,Galan D.E.,29,124,1405,486,6,7,6,3,6,3,,,,,2,1,Completed,1.22,4.33,1.25,4.48,1.27,4.48,1.23,4.08
47,Washington,Citi Open,30/07/2024,ATP500,Outdoor,Hard,2nd Round,3,Shapovalov D.,Mannarino A.,139,32,450,1340,6,2,6,1,,,,,,,2,0,Completed,1.29,3.75,1.3,3.92,1.33,3.92,1.29,3.57
47,Washington,Citi Open,31/07/2024,ATP500,Outdoor,Hard,2nd Round,3,Davidovich Fokina A.,Krueger M.,44,192,1155,308,3,6,7,6,6,4,,,,,2,1,Completed,1.4,3,1.44,3.05,1.44,3.07,1.39,2.93
47,Washington,Citi Open,31/07/2024,ATP500,Outdoor,Hard,2nd Round,3,Kokkinakis T.,Vukic A.,91,85,667,694,6,4,7,6,,,,,,,2,0,Completed,1.53,2.5,1.58,2.55,1.62,2.55,1.54,2.45
47,Washington,Citi Open,31/07/2024,ATP500,Outdoor,Hard,2nd Round,3,Rinderknech A.,Shang J.,68,73,781,759,2,3,,,,,,,,,0,0,Retired,2.38,1.57,2.61,1.56,2.61,1.59,2.43,1.55
47,Washington,Citi Open,31/07/2024,ATP500,Outdoor,Hard,2nd Round,3,Kovacevic A.,Carballes Baena R.,82,53,718,920,7,6,7,6,,,,,,,2,0,Completed,1.67,2.2,1.57,2.58,1.67,2.58,1.6,2.33
47,Washington,Citi Open,31/07/2024,ATP500,Outdoor,Hard,2nd Round,3,Cobolli F.,Goffin D.,48,100,1018,619,7,6,6,3,,,,,,,2,0,Completed,1.8,2,1.92,1.99,1.92,2.02,1.83,1.96
47,Washington,Citi Open,31/07/2024,ATP500,Outdoor,Hard,2nd Round,3,Mpetshi G.,Ruusuvuori E.,49,71,1002,773,7,6,7,6,,,,,,,2,0,Completed,2.2,1.67,2.19,1.76,2.2,1.76,2.11,1.7
47,Washington,Citi Open,31/07/2024,ATP500,Outdoor,Hard,2nd Round,3,Michelsen A.,Bellucci M.,60,125,831,481,6,3,7,6,,,,,,,2,0,Completed,1.62,2.3,1.7,2.3,1.71,2.3,1.64,2.23
47,Washington,Citi Open,31/07/2024,ATP500,Outdoor,Hard,2nd Round,3,Hong S.,Khachanov K.,175,21,343,1830,6,2,6,4,,,,,,,2,0,Completed,4.5,1.2,5.66,1.18,5.66,1.21,4.82,1.17
47,Washington,Citi Open,31/07/2024,ATP500,Outdoor,Hard,2nd Round,3,Rublev A.,Van Assche L.,8,118,3885,499,4,6,6,3,6,4,,,,,2,1,Completed,1.25,4,1.19,5.36,1.25,5.36,1.19,4.58
47,Washington,Citi Open,01/08/2024,ATP500,Outdoor,Hard,2nd Round,3,Thompson J.,Opelka R.,33,371,1331,132,6,4,6,3,,,,,,,2,0,Completed,2,1.8,2.06,1.86,2.08,1.89,1.98,1.81
47,Washington,Citi Open,01/08/2024,ATP500,Outdoor,Hard,2nd Round,3,Shelton B.,Albot R.,14,152,2750,411,6,4,6,7,6,3,,,,,2,1,Completed,1.14,5.5,1.19,5.26,1.2,5.5,1.18,4.86
47,Washington,Citi Open,01/08/2024,ATP500,Outdoor,Hard,3rd Round,3,Shapovalov D.,Kecmanovic M.,139,51,450,935,4,6,6,4,6,2,,,,,2,1,Completed,1.62,2.3,1.68,2.34,1.68,2.34,1.63,2.24
47,Washington,Citi Open,01/08/2024,ATP500,Outdoor,Hard,3rd Round,3,Cobolli F.,Davidovich Fokina A.,48,44,1018,1155,1,6,7,6,7,6,,,,,2,1,Completed,2.1,1.73,2.11,1.82,2.17,1.82,2.08,1.73
47,Washington,Citi Open,01/08/2024,ATP500,Outdoor,Hard,3rd Round,3,Michelsen A.,Hong S.,60,175,831,343,6,3,6,3,,,,,,,2,0,Completed,1.3,3.5,1.3,3.9,1.3,4,1.29,3.56
47,Washington,Citi Open,01/08/2024,ATP500,Outdoor,Hard,3rd Round,3,Korda S.,Kokkinakis T.,22,91,1795,667,6,7,7,5,3,2,,,,,1,1,Retired,1.36,3.2,1.37,3.37,1.39,3.37,1.35,3.14
47,Washington,Citi Open,01/08/2024,ATP500,Outdoor,Hard,3rd Round,3,Thompson J.,Mpetshi G.,33,49,1331,1002,7,5,6,4,,,,,,,2,0,Completed,1.73,2.1,1.81,2.11,1.81,2.11,1.78,2.02
47,Washington,Citi Open,01/08/2024,ATP500,Outdoor,Hard,3rd Round,3,Shelton B.,Nakashima B.,14,54,2750,915,7,6,7,6,,,,,,,2,0,Completed,1.8,2,1.84,2.08,1.86,2.14,1.77,2.02
47,Washington,Citi Open,01/08/2024,ATP500,Outdoor,Hard,3rd Round,3,Tiafoe F.,Kovacevic A.,29,82,1405,718,7,6,4,6,6,3,,,,,2,1,Completed,1.4,3,1.45,2.99,1.46,3,1.42,2.82
47,Washington,Citi Open,02/08/2024,ATP500,Outdoor,Hard,3rd Round,3,Rublev A.,Rinderknech A.,8,68,3885,781,7,6,6,4,,,,,,,2,0,Completed,1.29,3.75,1.28,4.11,1.3,4.11,1.27,3.71
47,Washington,Citi Open,02/08/2024,ATP500,Outdoor,Hard,Quarterfinals,3,Cobolli F.,Michelsen A.,48,60,1018,831,7,5,3,6,7,6,,,,,2,1,Completed,2.63,1.5,2.7,1.53,2.7,1.57,2.55,1.51
