ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
40,Bastad,SkiStar Swedish Open,15/07/2019,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Munar J.,77,90,737,620,6,4,3,6,6,3,,,,,2,1,Completed,1.83,1.83,1.87,2.06,1.91,2.02,1.81,1.99
40,Bastad,SkiStar Swedish Open,15/07/2019,ATP250,Outdoor,Clay,1st Round,3,Ymer M.,Davidovich Fokina A.,124,128,447,429,4,6,7,5,6,0,,,,,2,1,Completed,1.61,2.2,1.65,2.48,1.69,2.37,1.62,2.27
40,Bastad,SkiStar Swedish Open,16/07/2019,ATP250,Outdoor,Clay,1st Round,3,Ramos-Vinolas A.,Lestienne C.,,198,569,256,6,1,7,5,,,,,,,2,0,Completed,1.33,3.25,1.34,3.6,1.38,3.5,1.33,3.3
40,Bastad,SkiStar Swedish Open,16/07/2019,ATP250,Outdoor,Clay,1st Round,3,Jarry N.,Laaksonen H.,64,93,885,611,7,6,7,5,,,,,,,2,0,Completed,1.53,2.37,1.57,2.55,1.61,2.54,1.54,2.45
40,Bastad,SkiStar Swedish Open,16/07/2019,ATP250,Outdoor,Clay,1st Round,3,Novak D.,Darcis S.,121,195,456,266,6,2,7,5,,,,,,,2,0,Completed,1.57,2.25,1.65,2.36,1.69,2.4,1.62,2.27
40,Bastad,SkiStar Swedish Open,16/07/2019,ATP250,Outdoor,Clay,1st Round,3,Chardy J.,Carreno Busta P.,80,53,710,950,6,4,4,6,7,5,,,,,2,1,Completed,2.1,1.66,2.27,1.7,2.44,1.7,2.27,1.62
40,Bastad,SkiStar Swedish Open,16/07/2019,ATP250,Outdoor,Clay,1st Round,3,Londero J.I.,Arguello F.,71,181,800,291,6,3,6,2,,,,,,,2,0,Completed,1.36,3,1.43,3.01,1.48,3.2,1.39,2.94
40,Bastad,SkiStar Swedish Open,16/07/2019,ATP250,Outdoor,Clay,1st Round,3,Dzumhur D.,Ruud C.,95,65,593,869,6,4,6,2,,,,,,,2,0,Completed,2.75,1.4,3.4,1.42,3.4,1.36,3.13,1.36
40,Bastad,SkiStar Swedish Open,16/07/2019,ATP250,Outdoor,Clay,1st Round,3,Ymer E.,Monteiro T.,116,88,476,624,6,3,2,6,7,5,,,,,2,1,Completed,2.2,1.61,2.16,1.83,2.27,1.76,2.11,1.72
40,Bastad,SkiStar Swedish Open,16/07/2019,ATP250,Outdoor,Clay,1st Round,3,Dellien H.,Gulbis E.,94,131,610,422,6,2,2,1,,,,,,,1,0,Retired,1.36,3,1.45,2.94,1.5,3.07,1.42,2.84
40,Bastad,SkiStar Swedish Open,16/07/2019,ATP250,Outdoor,Clay,1st Round,3,Delbonis F.,Zapata Miralles B.,70,235,801,196,7,5,3,6,6,2,,,,,2,1,Completed,1.22,4,1.32,3.7,1.32,4.15,1.26,3.82
