ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
52,Chengdu,Chengdu Open,18/09/2024,ATP250,Outdoor,Hard,1st Round,3,Klein L.,Walton A.,127,94,468,604,7,6,6,4,,,,,,,2,0,Completed,1.73,2.1,1.71,2.23,1.74,2.27,1.68,2.15
52,Chengdu,Chengdu Open,18/09/2024,ATP250,Outdoor,Hard,1st Round,3,Daniel T.,Sonego L.,90,50,614,1081,6,4,7,5,,,,,,,2,0,Completed,3.5,1.3,3.48,1.34,3.53,1.34,3.38,1.31
52,Chengdu,Chengdu Open,18/09/2024,ATP250,Outdoor,Hard,1st Round,3,Mpetshi G.,Sun F.,51,359,1048,139,6,7,7,5,6,4,,,,,2,1,Completed,1.17,5,1.17,5.4,1.18,6,1.15,5.1
52,Chengdu,Chengdu Open,19/09/2024,ATP250,Outdoor,Hard,1st Round,3,Vukic A.,Coric B.,92,97,609,582,3,6,7,6,6,4,,,,,2,1,Completed,1.91,1.91,2.05,1.83,2.1,1.91,1.97,1.8
52,Chengdu,Chengdu Open,19/09/2024,ATP250,Outdoor,Hard,1st Round,3,Zhou Y.,Tseng C.H.,531,121,72,489,2,6,6,1,3,1,,,,,1,1,Retired,4,1.25,4.16,1.26,4.27,1.26,3.96,1.24
52,Chengdu,Chengdu Open,19/09/2024,ATP250,Outdoor,Hard,1st Round,3,Kachmazov A.,Kovacevic A.,252,72,226,740,6,4,7,6,,,,,,,2,0,Completed,2.63,1.5,2.45,1.6,2.63,1.61,2.45,1.53
52,Chengdu,Chengdu Open,19/09/2024,ATP250,Outdoor,Hard,1st Round,3,Shang J.,Nishikori K.,67,201,795,288,6,4,6,4,,,,,,,2,0,Completed,1.57,2.38,1.63,2.38,1.63,2.45,1.58,2.34
52,Chengdu,Chengdu Open,19/09/2024,ATP250,Outdoor,Hard,1st Round,3,Hanfmann Y.,Mochizuki S.,95,147,594,395,6,4,7,6,,,,,,,2,0,Completed,1.5,2.63,1.53,2.61,1.53,2.64,1.5,2.53
52,Chengdu,Chengdu Open,19/09/2024,ATP250,Outdoor,Hard,1st Round,3,O Connell C.,Kotov P.,75,61,720,864,6,4,7,5,,,,,,,2,0,Completed,1.67,2.2,1.7,2.24,1.7,2.28,1.66,2.19
52,Chengdu,Chengdu Open,19/09/2024,ATP250,Outdoor,Hard,1st Round,3,Safiullin R.,Fognini F.,56,79,915,694,6,3,4,6,6,4,,,,,2,1,Completed,1.2,4.5,1.23,4.47,1.25,4.5,1.21,4.25
