ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
29,Vienna,Erste Bank Open,26/10/2020,ATP500,Indoor,Hard,1st Round,3,Coric B.,Fritz T.,24,29,1820,1670,6,4,6,4,,,,,,,2,0,Completed,1.4,2.75,1.54,2.64,1.54,2.93,1.48,2.64
29,Vienna,Erste Bank Open,26/10/2020,ATP500,Indoor,Hard,1st Round,3,Anderson K.,Novak D.,111,92,600,737,6,7,6,4,7,6,,,,,2,1,Completed,1.44,2.62,1.56,2.58,1.57,2.79,1.5,2.57
29,Vienna,Erste Bank Open,26/10/2020,ATP500,Indoor,Hard,1st Round,3,Carreno Busta P.,Monfils G.,15,11,2400,2860,6,1,2,0,,,,,,,1,0,Retired,1.5,2.5,1.56,2.59,1.56,2.8,1.49,2.61
29,Vienna,Erste Bank Open,26/10/2020,ATP500,Indoor,Hard,1st Round,3,Rublev A.,Gombos N.,8,104,3429,670,6,3,6,2,,,,,,,2,0,Completed,1.05,11,1.07,10.44,1.1,11.25,1.06,9.08
29,Vienna,Erste Bank Open,26/10/2020,ATP500,Indoor,Hard,1st Round,3,Rodionov J.,Shapovalov D.,153,12,408,2830,6,4,7,5,,,,,,,2,0,Completed,6,1.12,8.34,1.1,8.34,1.14,6.72,1.1
29,Vienna,Erste Bank Open,27/10/2020,ATP500,Indoor,Hard,1st Round,3,Dimitrov G.,Khachanov K.,20,18,2215,2245,7,6,6,3,,,,,,,2,0,Completed,1.75,2,1.81,2.1,1.87,2.17,1.77,2.04
29,Vienna,Erste Bank Open,27/10/2020,ATP500,Indoor,Hard,1st Round,3,Hurkacz H.,Balazs A.,31,88,1493,759,6,3,7,5,,,,,,,2,0,Completed,1.1,7,1.12,7.41,1.12,9,1.1,7.09
29,Vienna,Erste Bank Open,27/10/2020,ATP500,Indoor,Hard,1st Round,3,Djokovic N.,Krajinovic F.,1,30,11740,1628,7,6,6,3,,,,,,,2,0,Completed,1.08,8,1.07,10.97,1.09,13,1.07,8.57
29,Vienna,Erste Bank Open,27/10/2020,ATP500,Indoor,Hard,1st Round,3,Evans D.,Bedene A.,33,53,1454,1045,6,3,4,5,,,,,,,1,0,Retired,1.57,2.25,1.79,2.12,1.79,2.38,1.66,2.21
29,Vienna,Erste Bank Open,27/10/2020,ATP500,Indoor,Hard,1st Round,3,Sonego L.,Lajovic D.,42,26,1253,1785,6,4,6,3,,,,,,,2,0,Completed,1.8,1.9,1.86,2.03,1.88,2.1,1.81,1.99
