ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
33,Queens Club,Queen's Club Championships,14/06/2021,ATP500,Outdoor,Grass,1st Round,3,Draper J.,Sinner J.,309,23,168,2320,7,6,7,6,,,,,,,2,0,Completed,6,1.12,7.8,1.11,8.26,1.16,6.88,1.1
33,Queens Club,Queen's Club Championships,14/06/2021,ATP500,Outdoor,Grass,1st Round,3,Millman J.,Opelka R.,43,32,1496,1806,7,6,5,7,7,6,,,,,2,1,Completed,3.2,1.36,3.05,1.43,3.45,1.43,3.11,1.36
33,Queens Club,Queen's Club Championships,14/06/2021,ATP500,Outdoor,Grass,1st Round,3,Norrie C.,Ramos-Vinolas A.,41,38,1510,1595,4,6,6,3,6,4,,,,,2,1,Completed,1.3,3.5,1.36,3.41,1.38,4.04,1.31,3.41
33,Queens Club,Queen's Club Championships,14/06/2021,ATP500,Outdoor,Grass,1st Round,3,Mannarino A.,Broady L.,42,146,1501,499,6,4,6,4,,,,,,,2,0,Completed,1.57,2.37,1.67,2.33,1.72,2.6,1.59,2.33
33,Queens Club,Queen's Club Championships,14/06/2021,ATP500,Outdoor,Grass,1st Round,3,Lopez F.,Marchenko I.,64,155,1080,457,6,1,7,6,,,,,,,2,0,Completed,1.4,3,1.38,3.26,1.44,3.4,1.37,3.07
33,Queens Club,Queen's Club Championships,14/06/2021,ATP500,Outdoor,Grass,1st Round,3,Troicki V.,Sonego L.,230,26,294,2042,6,4,6,4,,,,,,,2,0,Completed,2.37,1.57,2.41,1.63,2.7,1.63,2.41,1.57
33,Queens Club,Queen's Club Championships,14/06/2021,ATP500,Outdoor,Grass,1st Round,3,Karatsev A.,Tabilo A.,24,171,2274,418,3,6,6,4,6,2,,,,,2,1,Completed,1.2,4.5,1.23,4.69,1.25,5.25,1.2,4.44
33,Queens Club,Queen's Club Championships,15/06/2021,ATP500,Outdoor,Grass,1st Round,3,Berrettini M.,Travaglia S.,9,88,4103,870,7,6,7,6,,,,,,,2,0,Completed,1.2,4.5,1.2,5.11,1.22,5.45,1.2,4.5
33,Queens Club,Queen's Club Championships,15/06/2021,ATP500,Outdoor,Grass,1st Round,3,Bublik A.,Chardy J.,39,59,1591,1133,6,4,3,6,6,3,,,,,2,1,Completed,2.1,1.72,2.15,1.77,2.2,1.89,2.09,1.73
33,Queens Club,Queen's Club Championships,15/06/2021,ATP500,Outdoor,Grass,1st Round,3,De Minaur A.,Djere L.,22,55,2350,1168,3,6,6,3,6,4,,,,,2,1,Completed,1.1,7,1.1,8.27,1.12,9.17,1.09,7.19
33,Queens Club,Queen's Club Championships,15/06/2021,ATP500,Outdoor,Grass,1st Round,3,Evans D.,Popyrin A.,25,67,2106,1019,6,4,6,4,,,,,,,2,0,Completed,1.5,2.62,1.56,2.59,1.62,2.64,1.53,2.49
33,Queens Club,Queen's Club Championships,15/06/2021,ATP500,Outdoor,Grass,1st Round,3,Tiafoe F.,Bedene A.,65,60,1078,1121,4,6,6,3,6,4,,,,,2,1,Completed,1.53,2.5,1.62,2.43,1.67,2.63,1.56,2.41
