ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
35,Halle,Halle Open,13/06/2022,ATP500,Outdoor,Grass,1st Round,3,Carreno Busta P.,Rune H.,19,28,1965,1429,6,3,7,6,,,,,,,2,0,Completed,2.1,1.72,2.14,1.78,2.24,1.85,2.06,1.75
35,Halle,Halle Open,13/06/2022,ATP500,Outdoor,Grass,1st Round,3,Basilashvili N.,Rublev A.,25,8,1628,4125,7,6,6,4,,,,,,,2,0,Completed,4,1.25,3.72,1.31,4.26,1.32,3.58,1.28
35,Halle,Halle Open,13/06/2022,ATP500,Outdoor,Grass,1st Round,3,Humbert U.,Albot R.,50,116,1009,524,6,7,7,6,7,5,,,,,2,1,Completed,1.36,3.2,1.38,3.26,1.44,3.44,1.37,3.05
35,Halle,Halle Open,13/06/2022,ATP500,Outdoor,Grass,1st Round,3,Djere L.,Squire H.,62,291,911,169,4,3,,,,,,,,,0,0,Retired,1.44,2.75,1.53,2.67,1.53,2.9,1.46,2.67
35,Halle,Halle Open,13/06/2022,ATP500,Outdoor,Grass,1st Round,3,Mcdonald M.,Huesler M.A.,53,114,961,529,7,6,6,4,,,,,,,2,0,Completed,1.57,2.37,1.61,2.46,1.64,2.61,1.55,2.42
35,Halle,Halle Open,13/06/2022,ATP500,Outdoor,Grass,1st Round,3,Ivashka I.,Struff J.L.,42,149,1060,408,3,6,6,3,7,6,,,,,2,1,Completed,1.36,3.2,1.38,3.28,1.4,3.53,1.36,3.12
35,Halle,Halle Open,14/06/2022,ATP500,Outdoor,Grass,1st Round,3,Korda S.,Garin C.,41,43,1073,1055,6,2,6,3,,,,,,,2,0,Completed,1.28,3.75,1.31,3.73,1.33,4.05,1.29,3.55
35,Halle,Halle Open,14/06/2022,ATP500,Outdoor,Grass,1st Round,3,Auger-Aliassime F.,Giron M.,9,60,3895,931,6,3,5,7,6,3,,,,,2,1,Completed,1.14,5.5,1.15,6.31,1.18,6.8,1.14,5.65
35,Halle,Halle Open,14/06/2022,ATP500,Outdoor,Grass,1st Round,3,Griekspoor T.,Molcan A.,61,45,914,1046,7,6,6,3,,,,,,,2,0,Completed,1.5,2.62,1.52,2.7,1.57,3,1.48,2.62
35,Halle,Halle Open,14/06/2022,ATP500,Outdoor,Grass,1st Round,3,Hurkacz H.,Cressy M.,12,63,3258,909,6,4,4,6,6,4,,,,,2,1,Completed,1.4,3,1.4,3.17,1.42,3.42,1.36,3.08
