ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
11,Rotterdam,ABN AMRO World Tennis Tournament,07/02/2022,ATP500,Indoor,Hard,1st Round,3,Mcdonald M.,Basilashvili N.,49,21,1121,2016,6,3,6,2,,,,,,,2,0,Completed,1.61,2.3,1.65,2.37,1.68,2.4,1.61,2.29
11,Rotterdam,ABN AMRO World Tennis Tournament,07/02/2022,ATP500,Indoor,Hard,1st Round,3,De Minaur A.,Goffin D.,34,47,1486,1156,6,0,6,3,,,,,,,2,0,Completed,1.33,3.4,1.36,3.41,1.38,3.63,1.32,3.36
11,Rotterdam,ABN AMRO World Tennis Tournament,07/02/2022,ATP500,Indoor,Hard,1st Round,3,Hurkacz H.,Tsonga J.W.,11,247,3308,245,6,4,7,6,,,,,,,2,0,Completed,1.2,4.5,1.22,4.83,1.23,5.2,1.19,4.55
11,Rotterdam,ABN AMRO World Tennis Tournament,07/02/2022,ATP500,Indoor,Hard,1st Round,3,Norrie C.,Humbert U.,13,41,2865,1318,6,2,6,4,,,,,,,2,0,Completed,1.72,2.1,1.71,2.25,1.76,2.25,1.69,2.15
11,Rotterdam,ABN AMRO World Tennis Tournament,08/02/2022,ATP500,Indoor,Hard,1st Round,3,Griekspoor T.,Karatsev A.,62,14,1011,2633,2,6,7,6,7,6,,,,,2,1,Completed,2.3,1.61,2.3,1.68,2.33,1.71,2.2,1.66
11,Rotterdam,ABN AMRO World Tennis Tournament,08/02/2022,ATP500,Indoor,Hard,1st Round,3,Khachanov K.,Popyrin A.,28,66,1748,955,6,7,6,1,7,6,,,,,2,1,Completed,1.33,3.4,1.39,3.23,1.39,3.5,1.34,3.25
11,Rotterdam,ABN AMRO World Tennis Tournament,08/02/2022,ATP500,Indoor,Hard,1st Round,3,Rublev A.,Laaksonen H.,7,85,4565,784,6,4,6,4,,,,,,,2,0,Completed,1.12,6,1.2,5.78,1.2,6,1.14,5.57
11,Rotterdam,ABN AMRO World Tennis Tournament,08/02/2022,ATP500,Indoor,Hard,1st Round,3,Lehecka J.,Shapovalov D.,137,12,522,2930,6,4,6,4,,,,,,,2,0,Completed,5,1.16,4.7,1.22,5.5,1.22,4.7,1.18
11,Rotterdam,ABN AMRO World Tennis Tournament,08/02/2022,ATP500,Indoor,Hard,1st Round,3,Musetti L.,Ymer M.,63,75,995,863,6,3,6,7,6,3,,,,,2,1,Completed,2.62,1.5,2.74,1.51,2.9,1.53,2.65,1.47
11,Rotterdam,ABN AMRO World Tennis Tournament,08/02/2022,ATP500,Indoor,Hard,1st Round,3,Tsitsipas S.,Davidovich Fokina A.,4,46,7145,1160,7,5,6,7,6,4,,,,,2,1,Completed,1.2,4.5,1.24,4.6,1.24,5,1.21,4.35
