ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
11,Doha,Qatar Exxon Mobil Open,08/03/2021,ATP250,Outdoor,Hard,1st Round,3,Basilashvili N.,Millman J.,42,41,1405,1421,2,6,6,4,6,2,,,,,2,1,Completed,4,1.25,3.88,1.3,4.25,1.31,3.79,1.26
11,Doha,Qatar Exxon Mobil Open,08/03/2021,ATP250,Outdoor,Hard,1st Round,3,Karatsev A.,Zayid M.,45,N/A,1382,N/A,6,4,6,0,,,,,,,2,0,Completed,1,51,1.38,3.26,1.42,3.75,1.31,3.4
11,Doha,Qatar Exxon Mobil Open,08/03/2021,ATP250,Outdoor,Hard,1st Round,3,Bublik A.,Ramanathan R.,44,201,1385,355,6,4,6,2,,,,,,,2,0,Completed,1.3,3.5,1.38,3.26,1.42,3.75,1.31,3.4
11,Doha,Qatar Exxon Mobil Open,08/03/2021,ATP250,Outdoor,Hard,1st Round,3,Fritz T.,Sonego L.,33,35,1695,1648,7,6,6,4,,,,,,,2,0,Completed,1.66,2.2,1.67,2.32,1.73,2.35,1.66,2.21
11,Doha,Qatar Exxon Mobil Open,08/03/2021,ATP250,Outdoor,Hard,1st Round,3,Gasquet R.,Rola B.,50,163,1155,433,6,4,6,4,,,,,,,2,0,Completed,1.53,2.5,1.64,2.39,1.67,2.6,1.57,2.39
11,Doha,Qatar Exxon Mobil Open,08/03/2021,ATP250,Outdoor,Hard,1st Round,3,Bautista Agut R.,Opelka R.,13,39,2770,1457,4,6,6,3,6,4,,,,,2,1,Completed,1.53,2.5,1.5,2.75,1.58,2.82,1.5,2.57
11,Doha,Qatar Exxon Mobil Open,09/03/2021,ATP250,Outdoor,Hard,1st Round,3,Evans D.,Chardy J.,28,54,1794,1110,6,4,1,6,6,2,,,,,2,1,Completed,1.72,2.1,1.79,2.13,1.8,2.38,1.69,2.16
11,Doha,Qatar Exxon Mobil Open,09/03/2021,ATP250,Outdoor,Hard,1st Round,3,Pospisil V.,O Connell C.,67,122,1013,613,6,3,6,4,,,,,,,2,0,Completed,1.5,2.62,1.51,2.73,1.59,2.85,1.49,2.62
11,Doha,Qatar Exxon Mobil Open,09/03/2021,ATP250,Outdoor,Hard,1st Round,3,Jaziri M.,Gombos N.,262,95,225,799,6,2,7,5,,,,,,,2,0,Completed,4,1.25,3.54,1.34,4,1.36,3.54,1.3
11,Doha,Qatar Exxon Mobil Open,09/03/2021,ATP250,Outdoor,Hard,1st Round,3,Fucsovics M.,Lajovic D.,46,27,1372,1875,7,6,6,3,,,,,,,2,0,Completed,1.61,2.3,1.76,2.16,2.05,2.33,1.71,2.14
