date,prob,market_prob,edge,bet,pnl,cumulative_pnl
2024-02-05,0.7585004179608633,0.6717370375002,0.08676338046066334,True,4.642438885539598,128.81021189860624
2024-02-05,0.349780839973395,0.5287835978448238,-0.17900275787142877,False,0.0,128.81021189860624
2024-02-05,0.4638080928936133,0.5120156687303293,-0.04820757583671603,False,0.0,128.81021189860624
2024-02-05,0.49528789351069485,0.48798433126967067,0.007303562241024186,False,0.0,128.81021189860624
2024-02-05,0.6464795865787268,0.6621768722394048,-0.015697285660677962,False,0.0,128.81021189860624
2024-02-05,0.37490344915219226,0.3378231277605952,0.03708032139159706,False,0.0,128.81021189860624
2024-02-05,0.5253981390454804,0.45958216768791166,0.06581597135756873,True,11.170949980050494,139.98116187865674
2024-02-05,0.4740569804425262,0.5404178323120883,-0.06636085186956209,False,0.0,139.98116187865674
2024-02-05,0.7297923050728826,0.6788127890712555,0.05097951600162709,True,4.495022122370146,144.4761840010269
2024-02-05,0.41466514885763556,0.3349814812274482,0.07968366763018736,True,18.85977668135517,163.33596068238205
2024-02-05,0.6003372432235589,0.6650185187725518,-0.06468127554899294,False,0.0,163.33596068238205
2024-02-05,0.5235080797821906,0.5080666151703325,0.015441464611858136,False,0.0,163.33596068238205
2024-02-05,0.46653079394626207,0.49193338482966753,-0.025402590883405463,False,0.0,163.33596068238205
2024-02-05,0.43618107299280223,0.31371293702315295,0.12246813596964928,True,20.782461699368397,184.11842238175046
2024-02-05,0.548237608945813,0.686287062976847,-0.13804945403103408,False,0.0,184.11842238175046
2024-02-05,0.6548554666193227,0.6292802912753671,0.025575175343955592,False,0.0,184.11842238175046
2024-02-05,0.6156972059683179,0.6238214884698857,-0.008124282501567825,False,0.0,184.11842238175046
2024-02-05,0.2594739626122679,0.3282629624998,-0.06878899988753212,False,0.0,184.11842238175046
2024-02-05,0.3564645353229206,0.5371606569146046,-0.18069612159168397,False,0.0,184.11842238175046
2024-02-05,0.4358792021673637,0.4687626723237327,-0.032883470156369,False,0.0,184.11842238175046
2024-02-05,0.4805335384991792,0.3900959445746376,0.09043759392454159,True,14.85298323944086,198.9714056211913
2024-02-05,0.5471696663089287,0.6099040554253624,-0.0627343891164337,False,0.0,198.9714056211913
2024-02-05,0.9347029710956445,0.6692760196653607,0.26542695143028383,True,4.694442533216742,203.66584815440805
2024-02-05,0.09647158511218087,0.33072398033463934,-0.23425239522245847,False,0.0,203.66584815440805
2024-02-05,0.7518994987099404,0.7257081148225681,0.0261913838873723,False,0.0,203.66584815440805
2024-02-05,0.1948685823204892,0.27429188517743186,-0.07942330285694266,False,0.0,203.66584815440805
2024-02-05,0.46726277352349066,0.4280260848972461,0.039236688626244576,False,0.0,203.66584815440805
2024-02-05,0.3803135576411123,0.4594117081556709,-0.0790981505145586,False,0.0,203.66584815440805
2024-02-05,0.41769342914554736,0.5719739151027539,-0.1542804859572065,False,0.0,203.66584815440805
2024-02-05,0.2488115382491755,0.29581631632448935,-0.047004778075313836,False,0.0,203.66584815440805
2024-02-05,0.26044401552644136,0.3684715613420702,-0.10802754581562884,False,0.0,203.66584815440805
2024-02-05,0.6500927549505138,0.6315284386579298,0.018564316292583927,False,0.0,203.66584815440805
2024-02-05,0.6110058188550823,0.61791447420816,-0.0069086553530777195,False,0.0,203.66584815440805
2024-02-05,0.3271202358096595,0.38208552579183996,-0.054965289982180476,False,0.0,203.66584815440805
2024-02-05,0.5958690890394875,0.6021998629300032,-0.0063307738905156175,False,0.0,203.66584815440805
2024-02-05,0.4233202108243894,0.5465677116506056,-0.12324750082621616,False,0.0,203.66584815440805
2024-02-05,0.7587825040390033,0.7041836836755107,0.05459882036349262,True,3.9907982394798287,207.65664639388788
2024-02-05,0.6020672364302425,0.5405882918443291,0.06147894458591341,True,8.073447563188576,215.73009395707646
2024-02-05,0.6573593974919598,0.4628393430853954,0.1945200544065644,True,11.025480692005948,226.7555746490824
2024-02-05,0.08122274364657933,0.27107551340613656,-0.18985276975955723,False,0.0,226.7555746490824
2024-02-05,0.5631565254203985,0.5983881618236607,-0.03523163640326221,False,0.0,226.7555746490824
2024-02-05,0.42408737178081496,0.4016118381763393,0.022475533604475684,False,0.0,226.7555746490824
2024-02-05,0.6318699909339824,0.6550829698461189,-0.023212978912136473,False,0.0,226.7555746490824
2024-02-05,0.3520348373362205,0.3449170301538811,0.007117807182339397,False,0.0,226.7555746490824
2024-02-05,0.7328277021435974,0.6765481284932774,0.05627957365031999,True,4.541868715470694,231.2974433645531
2024-02-05,0.271202892123755,0.3234518715067226,-0.05224897938296763,False,0.0,231.2974433645531
2024-02-05,0.5859656153613707,0.5264969687936445,0.05946864656772621,True,8.543788593440954,239.84123195799404
2024-02-05,0.42115660101347063,0.4735030312063555,-0.052346430192884874,False,0.0,239.84123195799404
2024-02-05,0.5171687078240144,0.5485762714558241,-0.03140756363180974,False,0.0,239.84123195799404
2024-02-05,0.4414244489039175,0.4514237285441759,-0.009999279640258374,False,0.0,239.84123195799404
2024-02-05,0.5754565239526688,0.6569296691827464,-0.08147314523007765,False,0.0,239.84123195799404
2024-02-05,0.48558460924262625,0.3430703308172536,0.14251427842537268,True,-10.0,229.84123195799404
2024-02-05,0.7071179510459494,0.625,0.08211795104594943,True,5.7,235.54123195799403
2024-02-05,0.3256737647637778,0.375,-0.049326235236222205,False,0.0,235.54123195799403
2024-02-05,0.6316653390507315,0.6000000000000001,0.031665339050731434,False,0.0,235.54123195799403
2024-02-05,0.3061290917845816,0.3999999999999999,-0.09387090821541832,False,0.0,235.54123195799403
2024-02-05,0.9035942988652083,0.7289244865938634,0.17466981227134482,True,3.5329000804895965,239.0741320384836
2024-02-05,0.5535002179956079,0.5312373276762673,0.02226289031934059,False,0.0,239.0741320384836
2024-02-05,0.5415600752957276,0.4534322883493944,0.08812778694633316,True,11.451309035759998,250.52544107424362
2024-02-05,0.6259992530207705,0.573989883334995,0.05200936968577552,True,7.0508143537358485,257.57625542797945
2024-02-05,0.45595987526213677,0.3741797599129144,0.08178011534922236,True,15.88886657635091,273.46512200433034
2024-02-05,0.8034318417340055,0.7319251431639097,0.07150669857009584,True,3.479469401657841,276.9445914059882
2024-02-05,0.1916713996002472,0.26807485683609034,-0.07640345723584313,False,0.0,276.9445914059882
2024-02-05,0.8887269072927866,0.8127555279665649,0.07597137932622167,True,2.1886316648846105,279.1332230708728
2024-02-05,0.059910379547327905,0.18724447203343508,-0.12733409248610716,False,0.0,279.1332230708728
2024-02-05,0.739593672663724,0.3042206817206729,0.4353729909430511,True,21.727331246080894,300.8605543169537
2024-02-05,0.371555465554764,0.695779318279327,-0.32422385272456306,False,0.0,300.8605543169537
2024-02-05,0.436124213578182,0.4012980084049661,0.034826205173215885,False,0.0,300.8605543169537
2024-02-05,0.40815067917946946,0.46091805361434923,-0.05276737443487978,False,0.0,300.8605543169537
2024-02-05,0.5475794325587569,0.5987019915950339,-0.05112255903627705,False,0.0,300.8605543169537
2024-02-05,0.45070920032572553,0.5298487623754593,-0.07913956204973377,False,0.0,300.8605543169537
2024-02-05,0.6366208366488058,0.5642990571538351,0.07232177949497065,True,7.335044963419422,308.19559928037313
2024-02-05,0.38694474242967153,0.4357009428461649,-0.04875620041649337,False,0.0,308.19559928037313
2024-02-05,0.7330155308266598,0.5323315957990723,0.20068393502758752,True,8.346019426556374,316.5416187069295
2024-02-05,0.3801416767784902,0.4676684042009277,-0.0875267274224375,False,0.0,316.5416187069295
2024-02-05,0.6220110727077874,0.5635083268962916,0.05850274581149584,True,7.35866835779409,323.9002870647236
2024-02-05,0.39804463495852777,0.4364916731037084,-0.038447038145180634,False,0.0,323.9002870647236
2024-02-05,0.5765042404838554,0.4701512376245407,0.1063530028593147,True,10.706263941788514,334.6065510065121
2024-02-05,0.6621950875704232,0.6025568209627155,0.05963826660770777,True,6.266147970612439,340.87269897712457
2024-02-05,0.4020126224744793,0.4315607040939605,-0.029548081619481248,False,0.0,340.87269897712457
2024-02-05,0.2980061009042189,0.2956739513353981,0.0023321495688208294,False,0.0,340.87269897712457
2024-02-05,0.6041377680457648,0.6258202400870856,-0.02168247204132079,False,0.0,340.87269897712457
2024-02-05,0.739799636551689,0.6702999709797061,0.06949966557198295,True,4.672759079960667,345.5454580570852
2024-02-05,0.27903774863811653,0.32970002902029394,-0.050662280382177405,False,0.0,345.5454580570852
2024-02-05,0.7133581889628331,0.6653956044853121,0.047962584477521,False,0.0,345.5454580570852
2024-02-05,0.2980809139081144,0.3346043955146879,-0.03652348160657348,False,0.0,345.5454580570852
2024-02-05,0.6443180148166804,0.5477282679164357,0.09658974690024469,True,7.84436682652532,353.3898248836106
2024-02-05,0.2896368270621652,0.4522717320835643,-0.1626349050213991,False,0.0,353.3898248836106
2024-02-05,0.5814968126850417,0.5684392959060395,0.013057516779002243,False,0.0,353.3898248836106
2024-02-05,0.5872237852809689,0.3581355113765066,0.22908827390446224,True,17.02627203453355,370.41609691814415
2024-02-05,0.736103302479454,0.7283310992014704,0.007772203277983558,False,0.0,370.41609691814415
2024-02-05,0.19643660025231197,0.27166890079852957,-0.0752323005462176,False,0.0,370.41609691814415
2024-02-05,0.7405086106282814,0.6593577116039818,0.08115089902429962,True,4.907960706017819,375.324057624162
2024-02-05,0.2606477504946418,0.3406422883960182,-0.0799945379013764,False,0.0,375.324057624162
2024-02-05,0.46130467923559443,0.34580411247393583,0.1155005667616586,True,17.97220075561143,393.2962583797734
2024-02-05,0.5319238271177102,0.6541958875260642,-0.12227206040835392,False,0.0,393.2962583797734
2024-02-05,0.7106410259785731,0.7043260486646019,0.006314977313971237,False,0.0,393.2962583797734
2024-02-05,0.39553008718863586,0.6418644886234934,-0.24633440143485758,False,0.0,393.2962583797734
2024-02-05,0.32722028231860967,0.39744317903728454,-0.07022289671867488,False,0.0,393.2962583797734
2024-02-05,0.6131210942854424,0.5390819463856508,0.0740391478997916,True,8.122552681821492,401.4188110615949
2024-02-05,0.5479670554975525,0.5552105166133929,-0.007243461115840399,False,0.0,401.4188110615949
2024-02-05,0.3090676126064853,0.37728783550194556,-0.06822022289546026,False,0.0,401.4188110615949
2024-02-05,0.3988149024314153,0.3591245744724452,0.039690327958970095,False,0.0,401.4188110615949
2024-02-05,0.5241413538993076,0.6408754255275548,-0.11673407162824723,False,0.0,401.4188110615949
2024-02-05,0.5481040188367429,0.35285542314738516,0.1952485956893577,True,17.423208137945828,418.84201919954074
2024-02-05,0.45557593415677505,0.6471445768526148,-0.19156864269583979,False,0.0,418.84201919954074
2024-02-05,0.6872498502191192,0.656534861461497,0.03071498875762224,False,0.0,418.84201919954074
2024-02-05,0.451961501982446,0.48246252743705187,-0.030501025454605868,False,0.0,418.84201919954074
2024-02-05,0.5538650050794858,0.5175374725629481,0.03632753251653764,False,0.0,418.84201919954074
2024-02-05,0.4106438614137419,0.427837917142801,-0.017194055729059132,False,0.0,418.84201919954074
2024-02-05,0.5390242630795262,0.5721620828571989,-0.03313781977767272,False,0.0,418.84201919954074
2024-02-05,0.7077653551373837,0.5455128959453517,0.16225245919203202,True,7.914803702370566,426.75682290191133
2024-02-05,0.34886264074101175,0.4544871040546483,-0.10562446331363656,False,0.0,426.75682290191133
2024-02-05,0.5915827447029783,0.39710107410694506,0.19448167059603327,True,14.423380266258137,441.1802031681695
2024-02-05,0.501940411650877,0.6028989258930549,-0.10095851424217794,False,0.0,441.1802031681695
2024-02-05,0.4679686409714434,0.35832263578742407,0.10964600518401935,True,17.012419398577716,458.1926225667472
2024-02-05,0.511416800042104,0.444789483386607,0.06662731665549698,True,11.858418656096429,470.05104122284365
2024-02-05,0.5439046656322576,0.6416773642125759,-0.09777269858031834,False,0.0,470.05104122284365
2024-02-05,0.6766162424535919,0.6227121644980544,0.05390407795553742,True,5.755844580549673,475.8068858033933
2024-02-05,0.42730787392967257,0.4879448034812962,-0.06063692955162364,False,0.0,475.8068858033933
2024-02-05,0.3818873613269229,0.343465138538503,0.03842222278841989,False,0.0,475.8068858033933
2024-02-05,0.5224257122502145,0.5120551965187038,0.01037051573151071,False,0.0,475.8068858033933
2024-02-05,0.6998892604580751,0.714045274678851,-0.014156014220775948,False,0.0,475.8068858033933
2024-02-05,0.726809866607327,0.6666666666666666,0.06014319994066042,True,4.75,480.5568858033933
2024-02-05,0.302729245910593,0.33333333333333337,-0.030604087422740345,False,0.0,480.5568858033933
2024-02-05,0.6961134177813044,0.6440100503147042,0.05210336746660027,True,5.251322584729379,485.8082083881227
2024-02-05,0.2758034270633704,0.35598994968529585,-0.08018652262192544,False,0.0,485.8082083881227
2024-02-05,0.5735176472073181,0.4872799084374903,0.08623773876982782,True,9.995981335373871,495.80418972349656
2024-02-05,0.3709282032017124,0.5127200915625096,-0.14179188836079726,False,0.0,495.80418972349656
2024-02-05,0.5831369476506398,0.5171771114913166,0.06595983615932322,True,8.868949029097752,504.6731387525943
2024-02-05,0.32548192888808664,0.28595472532114896,0.039527203566937674,False,0.0,504.6731387525943
2024-02-05,0.7630726134475551,0.674849415663626,0.08822319778392906,True,4.577214530382299,509.2503532829766
2024-02-05,0.2140187397186423,0.325150584336374,-0.1111318446177317,False,0.0,509.2503532829766
2024-02-05,0.6436264083572816,0.5065800867774211,0.13704632157986052,True,9.253204573108436,518.5035578560851
2024-02-05,0.36968934196791786,0.49341991322257894,-0.12373057125466108,False,0.0,518.5035578560851
2024-02-05,0.5361643110654651,0.45815975847081114,0.078004552594654,True,11.235125301506011,529.7386831575911
2024-02-05,0.45013459348628126,0.5418402415291889,-0.0917056480429076,False,0.0,529.7386831575911
2024-02-05,0.3878035655612361,0.426010116665005,-0.038206551103768915,False,0.0,529.7386831575911
2024-02-05,0.428845989851906,0.4828228885086834,-0.053976898656777406,False,0.0,529.7386831575911
2024-02-12,0.13817684761968343,0.16291704848291544,-0.024740200863232004,False,0.0,529.7386831575911
2024-02-12,0.9484845288762181,0.8070727192320983,0.1414118096441198,True,2.270934357735347,532.0096175153265
2024-02-12,0.0513997649946492,0.19292728076790167,-0.14152751577325245,False,0.0,532.0096175153265
2024-02-12,0.5547357752968058,0.4026997478492772,0.15203602744752864,True,14.090777125481758,546.1003946408082
2024-02-12,0.46373703264387695,0.5973002521507228,-0.13356321950684585,False,0.0,546.1003946408082
2024-02-12,0.8157956814019176,0.6767882914174456,0.13900738998447204,True,4.536885862938732,550.637280503747
2024-02-12,0.1620470572323726,0.32321170858255444,-0.16116465135018185,False,0.0,550.637280503747
2024-02-12,0.6090932601159453,0.579328804021857,0.029764456094088287,False,0.0,550.637280503747
2024-02-12,0.3944758493694834,0.32425923175420407,0.07021661761527931,True,19.79754674556565,570.4348272493127
2024-02-12,0.9158229198353182,0.8911310186079932,0.024691901227325008,False,0.0,570.4348272493127
2024-02-12,0.10679094730231983,0.10886898139200685,-0.002078034089687014,False,0.0,570.4348272493127
2024-02-12,0.6586961521107547,0.6757407682457959,-0.017044616135041157,False,0.0,570.4348272493127
2024-02-12,0.7711546896150193,0.6282954179846744,0.14285927163034495,True,5.6202757939446375,576.0551030432573
2024-02-12,0.2584459590327916,0.37170458201532564,-0.11325862298253403,False,0.0,576.0551030432573
2024-02-12,0.3873681716418258,0.3674679274431888,0.019900244198637007,False,0.0,576.0551030432573
2024-02-12,0.6195624472563186,0.6325320725568112,-0.012969625300492615,False,0.0,576.0551030432573
2024-02-12,0.8350008035887746,0.8370829515170846,-0.002082147928309963,False,0.0,576.0551030432573
2024-02-12,0.38620829683931845,0.42067119597814295,-0.0344628991388245,False,0.0,576.0551030432573
2024-02-12,0.15704198273582534,0.2886813608636716,-0.13163937812784623,False,0.0,576.0551030432573
2024-02-12,0.6050532180266474,0.4863534784973206,0.11869973952932678,True,10.033118236045137,586.0882212793024
2024-02-12,0.41107447515568474,0.46862696659688585,-0.057552491441201115,False,0.0,586.0882212793024
2024-02-12,0.4784427318069524,0.49106857963322265,-0.012625847826270242,False,0.0,586.0882212793024
2024-02-12,0.20672810680738954,0.33333333333333337,-0.12660522652594383,False,0.0,586.0882212793024
2024-02-12,0.4457470388089704,0.5136465215026794,-0.06789948269370905,False,0.0,586.0882212793024
2024-02-12,0.5617578316279047,0.4948974278317809,0.06686040379612379,True,9.695896898516748,595.7841181778191
2024-02-12,0.4585908356152733,0.5051025721682191,-0.04651173655294577,False,0.0,595.7841181778191
2024-02-12,0.5461439157553512,0.3638990660839067,0.18224484967144444,True,16.606140096027396,612.3902582738465
2024-02-12,0.3333894764327324,0.6361009339160932,-0.3027114574833608,False,0.0,612.3902582738465
2024-02-12,0.8160594645872036,0.6577145144687545,0.15834495011844907,True,4.943956748732064,617.3342150225785
2024-02-12,0.77295952783837,0.7113186391363284,0.06164088870204154,True,3.8554773870887806,621.1896924096673
2024-02-12,0.17271499287321704,0.3422854855312455,-0.16957049265802845,False,0.0,621.1896924096673
2024-02-12,0.3806144333021992,0.542828966042909,-0.1622145327407098,False,0.0,621.1896924096673
2024-02-12,0.4591704360046198,0.4759057178430135,-0.01673528183839368,False,0.0,621.1896924096673
2024-02-12,0.5445074292118152,0.5240942821569865,0.020413147054828662,False,0.0,621.1896924096673
2024-02-12,0.7023035104304913,0.702415261191928,-0.00011175076143665752,False,0.0,621.1896924096673
2024-02-12,0.2602095220837553,0.297584738808072,-0.03737521672431671,False,0.0,621.1896924096673
2024-02-12,0.6025268309405178,0.6339745962155614,-0.03144776527504356,False,0.0,621.1896924096673
2024-02-12,0.33716607010045285,0.3660254037844386,-0.028859333683985744,False,0.0,621.1896924096673
2024-02-12,0.658858880290129,0.5313730334031141,0.1274858468870148,True,8.378212485037869,629.5679048947052
2024-02-12,0.6006806890802813,0.457171033957091,0.14350965512319025,True,11.279969189587034,640.8478740842922
2024-02-12,0.48229492066606533,0.33460439551468796,0.14769052515137737,True,18.89173701046908,659.7396110947614
2024-02-12,0.4410529458641474,0.45368768417606564,-0.012634738311918248,False,0.0,659.7396110947614
2024-02-12,0.6083185960084956,0.6141446620597111,-0.005826066051215495,False,0.0,659.7396110947614
2024-02-12,0.3062546953614329,0.38278221853731875,-0.07652752317588585,False,0.0,659.7396110947614
2024-02-12,0.5595737690202958,0.5537219055363349,0.0058518634839608286,False,0.0,659.7396110947614
2024-02-12,0.4241312583946022,0.44627809446366506,-0.02214683606906287,False,0.0,659.7396110947614
2024-02-12,0.5479212508279919,0.3745077442719077,0.17341350655608423,True,15.866631652622429,675.6062427473838
2024-02-12,0.4819545068873222,0.6254922557280923,-0.14353774884077009,False,0.0,675.6062427473838
2024-02-12,0.884439031951776,0.6238214884698857,0.26061754348189026,True,5.728715546977509,681.3349582943613
2024-02-12,0.16082133755715952,0.3761785115301143,-0.21535717397295476,False,0.0,681.3349582943613
2024-02-12,0.9140159855951552,0.7291868154292397,0.1848291701659155,True,3.528211425363985,684.8631697197253
2024-02-12,0.07270731277825086,0.2708131845707603,-0.19810587179250944,False,0.0,684.8631697197253
2024-02-12,0.5690003863649015,0.520869628449301,0.04813075791560051,False,0.0,684.8631697197253
2024-02-12,0.4173466592837078,0.47913037155069904,-0.06178371226699125,False,0.0,684.8631697197253
2024-02-12,0.9726385062607883,0.8978465847131347,0.07479192154765357,True,1.0808722355782912,685.9440419553036
2024-02-12,0.017281009104337112,0.10215341528686528,-0.08487240618252817,False,0.0,685.9440419553036
2024-02-12,0.5124134873461716,0.5463123158239344,-0.03389882847776271,False,0.0,685.9440419553036
2024-02-12,0.6729128960985177,0.44948974278317805,0.22342315331533963,True,11.6350762782201,697.5791182335238
2024-02-12,0.30296512347139526,0.5505102572168219,-0.24754513374542664,False,0.0,697.5791182335238
2024-02-12,0.7403003267671668,0.6666666666666666,0.07363366010050021,True,4.75,702.3291182335238
2024-02-12,0.6420901233301747,0.6172177814626812,0.02487234186749343,False,0.0,702.3291182335238
2024-02-12,0.32909075270760757,0.5616369268982401,-0.2325461741906325,False,0.0,702.3291182335238
2024-02-12,0.6317502086495659,0.4383630731017599,0.19338713554780596,True,12.171533445506952,714.5006516790307
2024-02-12,0.39401923639372133,0.4954541697350401,-0.10143493334131876,False,0.0,714.5006516790307
2024-02-12,0.27710955701489226,0.3858553379402889,-0.10874578092539666,False,0.0,714.5006516790307
2024-02-12,0.5344470905650351,0.30283090387075995,0.2316161866942752,True,21.87064242312054,736.3712941021513
2024-02-12,0.5198442080821378,0.69716909612924,-0.17732488804710222,False,0.0,736.3712941021513
2024-02-12,0.6027480793357544,0.44334577460502217,0.1594023047307322,True,11.927970095042797,748.2992641971941
2024-02-12,0.4774548730397988,0.5566542253949778,-0.079199352355179,False,0.0,748.2992641971941
2024-02-12,0.5881373129175275,0.4249415747361126,0.16319573818141486,True,12.85601448481352,761.1552786820076
2024-02-12,0.48571681932542554,0.5750584252638874,-0.08934160593846185,False,0.0,761.1552786820076
2024-02-12,0.7765008101815164,0.8452384659416374,-0.06873765576012103,False,0.0,761.1552786820076
2024-02-12,0.5261259193600553,0.665395604485312,-0.13926968512525673,False,0.0,761.1552786820076
2024-02-12,0.14644355551829377,0.15476153405836257,-0.008317978540068799,False,0.0,761.1552786820076
2024-02-12,0.28365948364638965,0.46862696659688585,-0.1849674829504962,False,0.0,761.1552786820076
2024-02-12,0.5903251833310142,0.5261910717263766,0.06413411160463767,True,8.554278208924217,769.7095568909318
2024-02-12,0.5112924178700535,0.4738089282736234,0.03748348959643011,False,0.0,769.7095568909318
2024-02-12,0.5033326227522849,0.6062373140093769,-0.102904691257092,False,0.0,769.7095568909318
2024-02-12,0.43349908000779536,0.39376268599062314,0.039736394017172216,False,0.0,769.7095568909318
2024-02-12,0.43679214006714556,0.44066539250833864,-0.0038732524411930758,False,0.0,769.7095568909318
2024-02-12,0.4692926187181331,0.5593346074916614,-0.09004198877352831,False,0.0,769.7095568909318
2024-02-12,0.6601550455550855,0.5045458302649599,0.1556092152901256,True,9.328814807588676,779.0383716985205
2024-02-12,0.7874141889081822,0.5313730334031141,0.256041155505068,True,8.378212485037869,787.4165841835584
